,fips,percent_cases,poverty_percent,median_household_income,always,frequently,sometimes,rarely,never
2332,20173,0.12,0.13,60014.0,0.499,0.26,0.126,0.055,0.06
1501,20175,0.19,0.14,55727.0,0.40299999999999997,0.226,0.092,0.14,0.138
1132,20177,0.11,0.1,59451.0,0.633,0.184,0.095,0.078,0.009000000000000001
2111,20179,0.18,0.12,54627.0,0.267,0.154,0.23600000000000002,0.11199999999999999,0.231
2376,20181,0.11,0.12,54000.0,0.231,0.24,0.159,0.27,0.1
2110,20183,0.08,0.12,45915.0,0.319,0.195,0.08800000000000001,0.257,0.142
1911,20185,0.09,0.14,51007.0,0.47200000000000003,0.252,0.109,0.125,0.040999999999999995
1612,20187,0.1,0.11,63401.0,0.38799999999999996,0.21600000000000003,0.172,0.098,0.127
1773,20189,0.11,0.1,61264.0,0.408,0.225,0.11199999999999999,0.132,0.122
2489,20191,0.1,0.11,53618.0,0.444,0.298,0.115,0.039,0.10400000000000001
2395,20193,0.15,0.09,58652.0,0.263,0.184,0.20800000000000002,0.157,0.188
2123,20195,0.15,0.11,52597.0,0.29100000000000004,0.13699999999999998,0.256,0.115,0.203
1922,20197,0.1,0.07,66168.0,0.591,0.201,0.12,0.077,0.011000000000000001
2182,20199,0.12,0.12,54714.0,0.262,0.24600000000000002,0.154,0.21,0.128
2121,20201,0.11,0.1,46263.0,0.43200000000000005,0.23399999999999999,0.111,0.075,0.14800000000000002
1726,20203,0.1,0.11,54009.0,0.313,0.21899999999999997,0.184,0.11199999999999999,0.17300000000000001
1237,20205,0.12,0.13,46243.0,0.39799999999999996,0.184,0.145,0.14800000000000002,0.125
963,20207,0.07,0.14,43751.0,0.314,0.247,0.171,0.175,0.092
70,20209,0.13,0.21,47292.0,0.665,0.17800000000000002,0.076,0.055999999999999994,0.025
600,21001,0.11,0.21,37650.0,0.39899999999999997,0.243,0.16699999999999998,0.115,0.076
408,21003,0.1,0.17,47307.0,0.519,0.21100000000000002,0.09699999999999999,0.07200000000000001,0.10099999999999999
128,21005,0.08,0.1,61308.0,0.401,0.483,0.044000000000000004,0.01,0.062
238,21007,0.06,0.16,48053.0,0.40399999999999997,0.257,0.198,0.033,0.107
940,21009,0.1,0.2,44859.0,0.588,0.17600000000000002,0.09,0.09300000000000001,0.053
257,21011,0.08,0.19,42248.0,0.44299999999999995,0.33899999999999997,0.084,0.057999999999999996,0.076
426,21013,0.13,0.3,30940.0,0.44,0.19899999999999998,0.12,0.094,0.146
206,21015,0.11,0.07,78806.0,0.52,0.23199999999999998,0.081,0.087,0.08
281,21017,0.09,0.14,47046.0,0.769,0.129,0.042,0.037000000000000005,0.024
76,21019,0.12,0.21,50017.0,0.354,0.235,0.20199999999999999,0.125,0.084
95,21021,0.14,0.16,53644.0,0.598,0.161,0.11199999999999999,0.037000000000000005,0.092
132,21023,0.08,0.14,53289.0,0.392,0.23800000000000002,0.065,0.249,0.055999999999999994
924,21025,0.09,0.29,33407.0,0.43799999999999994,0.24100000000000002,0.126,0.081,0.114
1319,21027,0.07,0.18,46069.0,0.517,0.138,0.177,0.146,0.023
289,21029,0.1,0.08,66335.0,0.535,0.18100000000000002,0.156,0.091,0.037000000000000005
689,21031,0.12,0.18,46305.0,0.535,0.17,0.133,0.09699999999999999,0.066
399,21033,0.12,0.16,44144.0,0.43799999999999994,0.177,0.26,0.067,0.059000000000000004
591,21035,0.1,0.16,45574.0,0.43200000000000005,0.17,0.248,0.084,0.066
74,21037,0.1,0.11,66520.0,0.43,0.278,0.134,0.085,0.073
118,21039,0.11,0.16,49659.0,0.428,0.23600000000000002,0.188,0.045,0.10400000000000001
61,21041,0.1,0.15,51672.0,0.34600000000000003,0.20800000000000002,0.12,0.171,0.155
599,21043,0.09,0.2,43492.0,0.38299999999999995,0.324,0.122,0.102,0.069
766,21045,0.1,0.25,34751.0,0.444,0.154,0.161,0.076,0.16399999999999998
1758,21047,0.11,0.19,46390.0,0.365,0.27899999999999997,0.17800000000000002,0.11800000000000001,0.06
200,21049,0.09,0.13,55428.0,0.48,0.233,0.11,0.09300000000000001,0.083
849,21051,0.15,0.33,30175.0,0.44,0.16,0.165,0.08199999999999999,0.153
129,21053,0.14,0.23,34005.0,0.375,0.165,0.248,0.115,0.096
451,21055,0.08,0.19,44595.0,0.319,0.153,0.29,0.11699999999999999,0.121
313,21057,0.11,0.23,34897.0,0.374,0.22899999999999998,0.22399999999999998,0.106,0.067
868,21059,0.11,0.15,52620.0,0.531,0.23600000000000002,0.122,0.057,0.055
307,21061,0.08,0.16,47482.0,0.624,0.179,0.086,0.057,0.055
169,21063,0.16,0.28,34262.0,0.44299999999999995,0.289,0.051,0.1,0.11699999999999999
201,21065,0.09,0.23,35004.0,0.402,0.275,0.09,0.151,0.08199999999999999
260,21067,0.12,0.15,58981.0,0.65,0.20199999999999999,0.066,0.051,0.031
407,21069,0.08,0.21,43943.0,0.502,0.287,0.075,0.069,0.068
514,21071,0.1,0.27,35828.0,0.54,0.134,0.129,0.066,0.131
137,21073,0.09,0.12,58917.0,0.521,0.214,0.142,0.036000000000000004,0.08800000000000001
159,21075,0.1,0.26,34376.0,0.38,0.217,0.20199999999999999,0.102,0.1
47,21077,0.08,0.13,55273.0,0.466,0.21100000000000002,0.198,0.048,0.076
167,21079,0.09,0.16,51757.0,0.54,0.276,0.063,0.043,0.077
216,21081,0.1,0.13,55210.0,0.608,0.106,0.183,0.055999999999999994,0.047
1133,21083,0.12,0.18,48038.0,0.34,0.222,0.266,0.069,0.10300000000000001
986,21085,0.09,0.2,43771.0,0.627,0.154,0.134,0.042,0.043
273,21087,0.12,0.19,38896.0,0.488,0.247,0.127,0.076,0.063
413,21089,0.11,0.16,52179.0,0.342,0.228,0.23600000000000002,0.10099999999999999,0.092
117,21091,0.1,0.12,60626.0,0.546,0.235,0.121,0.08,0.019
1471,21093,0.1,0.11,57711.0,0.5579999999999999,0.217,0.106,0.062,0.057
835,21095,0.12,0.31,30050.0,0.606,0.126,0.098,0.09300000000000001,0.076
311,21097,0.1,0.15,51475.0,0.804,0.047,0.031,0.044000000000000004,0.073
631,21099,0.11,0.2,42718.0,0.61,0.185,0.11800000000000001,0.034,0.053
832,21101,0.11,0.16,53199.0,0.501,0.22899999999999998,0.136,0.061,0.07200000000000001
280,21103,0.09,0.15,51806.0,0.39799999999999996,0.254,0.174,0.08199999999999999,0.09300000000000001
195,21105,0.1,0.17,52331.0,0.415,0.20199999999999999,0.221,0.065,0.09699999999999999
1123,21107,0.11,0.18,48769.0,0.502,0.217,0.174,0.067,0.04
393,21109,0.1,0.28,34940.0,0.42100000000000004,0.235,0.092,0.068,0.183
526,21111,0.11,0.14,59025.0,0.602,0.23,0.083,0.048,0.036000000000000004
87,21113,0.09,0.11,62533.0,0.628,0.21,0.10400000000000001,0.036000000000000004,0.022000000000000002
221,21115,0.1,0.26,31202.0,0.612,0.127,0.106,0.053,0.102
79,21117,0.1,0.11,68692.0,0.5,0.245,0.146,0.055999999999999994,0.052000000000000005
410,21119,0.08,0.3,32613.0,0.49700000000000005,0.142,0.13,0.073,0.157
493,21121,0.13,0.32,31634.0,0.47100000000000003,0.165,0.10300000000000001,0.073,0.187
219,21123,0.1,0.15,49785.0,0.57,0.213,0.09,0.053,0.07400000000000001
755,21125,0.13,0.21,44033.0,0.517,0.152,0.083,0.047,0.201
640,21127,0.1,0.23,38055.0,0.479,0.125,0.151,0.091,0.155
135,21129,0.2,0.35,30905.0,0.39899999999999997,0.273,0.129,0.069,0.129
553,21131,0.1,0.32,32202.0,0.48700000000000004,0.174,0.142,0.10300000000000001,0.094
372,21133,0.09,0.29,32435.0,0.624,0.122,0.127,0.05,0.078
925,21135,0.1,0.23,37410.0,0.35700000000000004,0.29600000000000004,0.21,0.081,0.057
366,21137,0.1,0.2,43220.0,0.509,0.172,0.09300000000000001,0.054000000000000006,0.172
378,21139,0.1,0.12,50521.0,0.33899999999999997,0.191,0.29,0.1,0.08
1138,21141,0.11,0.15,48902.0,0.523,0.198,0.08,0.1,0.099
204,21143,0.22,0.14,52978.0,0.384,0.138,0.316,0.11,0.052000000000000005
233,21145,0.11,0.16,48219.0,0.37,0.255,0.23199999999999998,0.057999999999999996,0.085
683,21147,0.13,0.34,32701.0,0.441,0.203,0.14300000000000002,0.11599999999999999,0.096
202,21149,0.1,0.14,51184.0,0.45899999999999996,0.249,0.107,0.105,0.081
751,21151,0.11,0.18,50316.0,0.47100000000000003,0.233,0.114,0.094,0.08800000000000001
310,21153,0.09,0.29,32045.0,0.54,0.16399999999999998,0.111,0.078,0.107
394,21155,0.13,0.17,48062.0,0.654,0.14400000000000002,0.07400000000000001,0.08199999999999999,0.046
375,21157,0.1,0.12,57945.0,0.395,0.18,0.28,0.083,0.061
160,21159,0.11,0.34,34291.0,0.637,0.10400000000000001,0.096,0.055,0.10800000000000001
177,21161,0.11,0.16,47861.0,0.479,0.284,0.061,0.11900000000000001,0.055999999999999994
339,21163,0.07,0.11,54946.0,0.5589999999999999,0.154,0.115,0.154,0.018000000000000002
130,21165,0.08,0.26,37457.0,0.46799999999999997,0.215,0.067,0.08800000000000001,0.161
196,21167,0.12,0.14,55267.0,0.5670000000000001,0.195,0.17800000000000002,0.012,0.047
279,21169,0.11,0.23,38978.0,0.48700000000000004,0.222,0.134,0.109,0.048
358,21171,0.13,0.22,36512.0,0.44799999999999995,0.15,0.185,0.134,0.08199999999999999
116,21173,0.11,0.16,52903.0,0.452,0.392,0.085,0.040999999999999995,0.03
483,21175,0.2,0.26,37433.0,0.498,0.182,0.071,0.11599999999999999,0.133
877,21177,0.11,0.19,45049.0,0.488,0.2,0.12300000000000001,0.154,0.035
659,21179,0.11,0.1,64795.0,0.5479999999999999,0.244,0.068,0.106,0.033
113,21181,0.08,0.17,38084.0,0.591,0.271,0.09,0.025,0.023
1362,21183,0.11,0.16,47542.0,0.49200000000000005,0.19,0.109,0.145,0.064
112,21185,0.13,0.05,101152.0,0.56,0.278,0.098,0.039,0.025
412,21187,0.07,0.16,51494.0,0.5579999999999999,0.198,0.114,0.039,0.091
115,21189,0.12,0.36,28727.0,0.382,0.282,0.157,0.057999999999999996,0.121
248,21191,0.07,0.12,58962.0,0.613,0.129,0.10300000000000001,0.121,0.035
379,21193,0.11,0.24,38000.0,0.502,0.171,0.111,0.09300000000000001,0.12300000000000001
1900,21195,0.1,0.24,36875.0,0.545,0.14800000000000002,0.12300000000000001,0.08800000000000001,0.096
93,21197,0.12,0.22,41760.0,0.455,0.23199999999999998,0.102,0.099,0.11199999999999999
1601,21199,0.1,0.22,43568.0,0.48700000000000004,0.16399999999999998,0.096,0.12300000000000001,0.13
46,21201,0.12,0.22,47017.0,0.586,0.204,0.039,0.12300000000000001,0.048
329,21203,0.1,0.21,40790.0,0.474,0.157,0.075,0.079,0.215
266,21205,0.11,0.23,44068.0,0.467,0.231,0.047,0.09699999999999999,0.159
252,21207,0.11,0.23,44056.0,0.365,0.20600000000000002,0.195,0.138,0.096
259,21209,0.1,0.09,74719.0,0.759,0.081,0.076,0.044000000000000004,0.04
489,21211,0.1,0.09,71737.0,0.48700000000000004,0.261,0.054000000000000006,0.107,0.092
172,21213,0.11,0.12,52931.0,0.426,0.20800000000000002,0.162,0.066,0.13699999999999998
105,21215,0.08,0.07,79863.0,0.45299999999999996,0.41,0.047,0.057999999999999996,0.032
241,21217,0.13,0.16,48485.0,0.5329999999999999,0.21,0.111,0.073,0.073
467,21219,0.1,0.17,47742.0,0.39399999999999996,0.266,0.135,0.147,0.057999999999999996
885,21221,0.1,0.15,49955.0,0.597,0.152,0.131,0.053,0.066
72,21223,0.09,0.12,58998.0,0.342,0.217,0.135,0.172,0.134
437,21225,0.1,0.17,49870.0,0.309,0.172,0.22899999999999998,0.079,0.21100000000000002
1106,21227,0.13,0.15,53238.0,0.609,0.185,0.063,0.067,0.076
291,21229,0.12,0.14,51286.0,0.562,0.221,0.11599999999999999,0.066,0.035
894,21231,0.11,0.24,34449.0,0.41700000000000004,0.16899999999999998,0.16,0.151,0.102
364,21233,0.11,0.16,49079.0,0.451,0.21,0.16699999999999998,0.084,0.08800000000000001
765,21235,0.15,0.23,38191.0,0.47600000000000003,0.174,0.113,0.062,0.17600000000000002
151,21237,0.08,0.3,32773.0,0.44799999999999995,0.203,0.114,0.095,0.14
107,21239,0.08,0.08,67815.0,0.698,0.193,0.049,0.017,0.042
1560,22001,0.11,0.2,44728.0,0.36200000000000004,0.265,0.138,0.111,0.122
1854,22003,0.16,0.22,47111.0,0.41600000000000004,0.2,0.11800000000000001,0.07,0.196
295,22005,0.11,0.1,83072.0,0.569,0.14800000000000002,0.142,0.092,0.049
440,22007,0.11,0.19,51763.0,0.46799999999999997,0.20600000000000002,0.213,0.034,0.079
2046,22009,0.12,0.24,38316.0,0.45899999999999996,0.24600000000000002,0.073,0.092,0.13
2478,22011,0.09,0.14,55343.0,0.486,0.191,0.16899999999999998,0.069,0.086
1973,22013,0.13,0.24,37198.0,0.409,0.29100000000000004,0.17,0.052000000000000005,0.078
2049,22015,0.11,0.16,54080.0,0.46799999999999997,0.225,0.14400000000000002,0.096,0.068
2230,22017,0.12,0.24,45613.0,0.49700000000000005,0.209,0.158,0.079,0.057999999999999996
2421,22019,0.12,0.19,53050.0,0.47100000000000003,0.212,0.077,0.139,0.102
1081,22021,0.13,0.2,44007.0,0.498,0.24100000000000002,0.098,0.061,0.102
2741,22023,0.09,0.14,60317.0,0.505,0.201,0.079,0.127,0.08900000000000001
1797,22025,0.14,0.26,36794.0,0.6,0.147,0.086,0.055999999999999994,0.11
1861,22027,0.12,0.32,36497.0,0.473,0.273,0.04,0.068,0.146
1818,22029,0.11,0.28,36276.0,0.579,0.095,0.11199999999999999,0.10400000000000001,0.11
2104,22031,0.11,0.18,47347.0,0.596,0.162,0.132,0.075,0.035
848,22033,0.1,0.18,56303.0,0.642,0.183,0.09,0.031,0.052000000000000005
749,22035,0.2,0.38,29943.0,0.674,0.13699999999999998,0.121,0.046,0.022000000000000002
803,22037,0.2,0.19,50041.0,0.42,0.366,0.095,0.053,0.067
1609,22039,0.12,0.29,35146.0,0.387,0.21100000000000002,0.111,0.077,0.215
1487,22041,0.15,0.26,35484.0,0.565,0.156,0.102,0.054000000000000006,0.12300000000000001
1579,22043,0.12,0.19,49544.0,0.535,0.22899999999999998,0.109,0.040999999999999995,0.086
2351,22045,0.11,0.22,47731.0,0.467,0.253,0.085,0.084,0.11199999999999999
1543,22047,0.14,0.19,55198.0,0.644,0.19,0.084,0.021,0.061
1290,22049,0.14,0.19,43232.0,0.38299999999999995,0.29,0.127,0.083,0.11599999999999999
1510,22051,0.11,0.15,55909.0,0.685,0.174,0.066,0.031,0.044000000000000004
1567,22053,0.11,0.19,47988.0,0.354,0.196,0.09,0.111,0.249
236,22055,0.11,0.17,60053.0,0.5329999999999999,0.217,0.105,0.083,0.062
2617,22057,0.11,0.18,54145.0,0.573,0.151,0.159,0.039,0.078
1573,22059,0.13,0.17,51014.0,0.5710000000000001,0.223,0.08900000000000001,0.035,0.08199999999999999
852,22061,0.12,0.3,41608.0,0.41700000000000004,0.29,0.111,0.08,0.102
1673,22063,0.11,0.12,63852.0,0.46299999999999997,0.29,0.14400000000000002,0.043,0.06
1534,22065,0.17,0.41,32229.0,0.617,0.172,0.109,0.068,0.034
1939,22067,0.12,0.31,34922.0,0.5660000000000001,0.166,0.124,0.105,0.039
2556,22069,0.12,0.2,49536.0,0.561,0.16699999999999998,0.113,0.063,0.096
404,22071,0.08,0.24,45092.0,0.654,0.20600000000000002,0.087,0.034,0.019
1477,22073,0.13,0.24,43235.0,0.47600000000000003,0.22899999999999998,0.121,0.098,0.076
2828,22075,0.11,0.15,60795.0,0.513,0.222,0.165,0.035,0.065
1341,22077,0.13,0.2,48011.0,0.608,0.198,0.068,0.08199999999999999,0.044000000000000004
2581,22079,0.1,0.18,49687.0,0.524,0.23600000000000002,0.087,0.046,0.106
538,22081,0.11,0.24,39806.0,0.527,0.18899999999999997,0.135,0.081,0.068
1161,22083,0.13,0.25,39586.0,0.534,0.19399999999999998,0.126,0.08,0.066
2334,22085,0.13,0.18,45486.0,0.564,0.145,0.113,0.08,0.098
2703,22087,0.09,0.19,45806.0,0.524,0.23,0.136,0.075,0.035
585,22089,0.11,0.11,71579.0,0.667,0.165,0.027000000000000003,0.048,0.09300000000000001
584,22091,0.1,0.2,43376.0,0.434,0.237,0.138,0.126,0.064
208,22093,0.1,0.17,57250.0,0.603,0.061,0.20199999999999999,0.099,0.034
398,22095,0.09,0.16,54944.0,0.5770000000000001,0.079,0.19,0.059000000000000004,0.096
2234,22097,0.12,0.23,39599.0,0.515,0.19899999999999998,0.11699999999999999,0.105,0.064
1963,22099,0.11,0.19,47247.0,0.5479999999999999,0.17800000000000002,0.096,0.11,0.069
2437,22101,0.11,0.24,40918.0,0.45399999999999996,0.28,0.179,0.02,0.066
2441,22103,0.11,0.12,71526.0,0.611,0.21100000000000002,0.07400000000000001,0.073,0.031
1975,22105,0.1,0.22,47860.0,0.5660000000000001,0.193,0.10300000000000001,0.07200000000000001,0.066
1504,22107,0.09,0.29,31436.0,0.625,0.134,0.09699999999999999,0.064,0.081
2766,22109,0.1,0.19,51719.0,0.519,0.221,0.14,0.052000000000000005,0.068
2151,22111,0.11,0.19,44617.0,0.436,0.244,0.106,0.142,0.071
2638,22113,0.1,0.17,50193.0,0.449,0.271,0.115,0.08800000000000001,0.076
2575,22115,0.07,0.15,51652.0,0.45299999999999996,0.244,0.145,0.066,0.092
1598,22117,0.1,0.25,35505.0,0.461,0.242,0.14800000000000002,0.046,0.10300000000000001
1420,22119,0.12,0.3,38386.0,0.494,0.265,0.063,0.044000000000000004,0.134
126,22121,0.11,0.14,65344.0,0.649,0.19699999999999998,0.07,0.04,0.044000000000000004
420,22123,0.12,0.21,42614.0,0.677,0.114,0.124,0.063,0.022000000000000002
668,22125,0.12,0.22,65296.0,0.496,0.265,0.037000000000000005,0.13,0.07200000000000001
2263,22127,0.13,0.23,43166.0,0.44299999999999995,0.23600000000000002,0.13,0.106,0.086
928,23001,0.08,0.1,58958.0,0.5770000000000001,0.19899999999999998,0.040999999999999995,0.099,0.083
3014,23003,0.03,0.16,40675.0,0.447,0.243,0.12,0.047,0.14300000000000002
2504,23005,0.06,0.08,75254.0,0.669,0.182,0.046,0.053,0.05
2688,23007,0.05,0.13,51136.0,0.579,0.161,0.191,0.063,0.006
2812,23009,0.03,0.11,58926.0,0.594,0.20199999999999999,0.11800000000000001,0.052000000000000005,0.034
2253,23011,0.06,0.12,55358.0,0.54,0.245,0.125,0.07400000000000001,0.016
2458,23013,0.03,0.11,55910.0,0.625,0.248,0.111,0.01,0.006999999999999999
1664,23015,0.03,0.11,58619.0,0.688,0.204,0.065,0.013999999999999999,0.031
2783,23017,0.06,0.13,50344.0,0.589,0.213,0.064,0.065,0.069
2915,23019,0.04,0.12,50702.0,0.617,0.18899999999999997,0.085,0.071,0.038
2954,23021,0.03,0.16,43509.0,0.479,0.18899999999999997,0.12300000000000001,0.146,0.062
449,23023,0.04,0.09,65841.0,0.664,0.21600000000000003,0.033,0.026000000000000002,0.061
2941,23025,0.05,0.18,45333.0,0.5579999999999999,0.17,0.142,0.095,0.035
2014,23027,0.03,0.14,51073.0,0.585,0.182,0.15,0.06,0.023
2900,23029,0.03,0.2,39068.0,0.612,0.204,0.126,0.032,0.026000000000000002
2540,23031,0.07,0.08,66803.0,0.655,0.17300000000000001,0.061,0.036000000000000004,0.076
679,24001,0.11,0.16,48170.0,0.736,0.213,0.035,0.01,0.006999999999999999
1331,24003,0.08,0.06,100916.0,0.7390000000000001,0.154,0.067,0.022000000000000002,0.018000000000000002
1617,24005,0.08,0.09,76972.0,0.777,0.142,0.043,0.024,0.013000000000000001
391,24009,0.05,0.06,111056.0,0.72,0.11,0.071,0.049,0.049
342,24011,0.07,0.12,60143.0,0.77,0.168,0.033,0.019,0.009000000000000001
794,24013,0.06,0.05,101810.0,0.746,0.17,0.062,0.008,0.013999999999999999
630,24015,0.06,0.1,75307.0,0.738,0.182,0.054000000000000006,0.018000000000000002,0.009000000000000001
1513,24017,0.06,0.06,102510.0,0.667,0.157,0.107,0.034,0.035
2298,24019,0.09,0.16,48709.0,0.8440000000000001,0.11900000000000001,0.011000000000000001,0.006,0.02
1582,24021,0.08,0.06,102951.0,0.762,0.113,0.062,0.036000000000000004,0.027999999999999997
1554,24023,0.07,0.13,59253.0,0.5710000000000001,0.305,0.04,0.008,0.077
1038,24025,0.07,0.07,91492.0,0.778,0.168,0.037000000000000005,0.009000000000000001,0.008
197,24027,0.06,0.05,121329.0,0.723,0.17,0.067,0.015,0.024
612,24029,0.07,0.12,65615.0,0.7140000000000001,0.207,0.06,0.013999999999999999,0.005
966,24031,0.07,0.07,110012.0,0.777,0.128,0.040999999999999995,0.028999999999999998,0.025
938,24033,0.1,0.09,85357.0,0.72,0.094,0.064,0.034,0.087
982,24035,0.06,0.06,101350.0,0.605,0.309,0.040999999999999995,0.042,0.002
1851,24037,0.06,0.08,89123.0,0.763,0.152,0.036000000000000004,0.009000000000000001,0.04
1408,24039,0.13,0.24,38731.0,0.812,0.128,0.047,0.01,0.004
871,24041,0.06,0.09,75714.0,0.843,0.127,0.006,0.012,0.012
833,24043,0.1,0.12,59785.0,0.642,0.19399999999999998,0.085,0.047,0.031
531,24045,0.08,0.16,54351.0,0.804,0.11599999999999999,0.063,0.011000000000000001,0.006
1650,24047,0.07,0.1,65821.0,0.8420000000000001,0.11,0.042,0.004,0.003
43,24510,0.09,0.2,49780.0,0.733,0.14800000000000002,0.063,0.032,0.024
2561,25001,0.06,0.06,82686.0,0.8390000000000001,0.109,0.026000000000000002,0.006999999999999999,0.019
2245,25003,0.05,0.11,58805.0,0.8340000000000001,0.08199999999999999,0.049,0.004,0.03
1643,25005,0.12,0.11,69857.0,0.747,0.161,0.055999999999999994,0.02,0.016
910,25007,0.08,0.07,76036.0,0.7859999999999999,0.16,0.037000000000000005,0.01,0.006
1983,25009,0.13,0.09,83253.0,0.7879999999999999,0.131,0.047,0.01,0.023
1762,25011,0.04,0.09,60143.0,0.762,0.156,0.027999999999999997,0.011000000000000001,0.043
1483,25013,0.12,0.14,59918.0,0.7859999999999999,0.13,0.055,0.017,0.013000000000000001
1097,25015,0.07,0.11,74142.0,0.857,0.109,0.017,0.006,0.011000000000000001
2008,25017,0.09,0.07,106543.0,0.7979999999999999,0.127,0.040999999999999995,0.011000000000000001,0.023
296,25019,0.15,0.06,96030.0,0.792,0.156,0.034,0.003,0.015
758,25021,0.08,0.06,106851.0,0.805,0.125,0.035,0.015,0.02
2420,25023,0.09,0.07,90584.0,0.812,0.11199999999999999,0.045,0.017,0.013999999999999999
53,25025,0.13,0.17,75843.0,0.7879999999999999,0.136,0.049,0.006999999999999999,0.02
2649,25027,0.09,0.09,77795.0,0.768,0.142,0.043,0.027000000000000003,0.02
2700,26001,0.07,0.18,41491.0,0.5760000000000001,0.18,0.133,0.046,0.065
2984,26003,0.09,0.13,52285.0,0.595,0.22899999999999998,0.11800000000000001,0.034,0.025
2713,26005,0.1,0.11,66568.0,0.5,0.28300000000000003,0.133,0.035,0.05
2677,26007,0.08,0.14,43676.0,0.612,0.18,0.14400000000000002,0.04,0.025
1380,26009,0.07,0.1,58317.0,0.625,0.218,0.08800000000000001,0.042,0.027000000000000003
1614,26011,0.08,0.17,44017.0,0.484,0.252,0.076,0.136,0.052000000000000005
2388,26013,0.14,0.14,48371.0,0.5579999999999999,0.257,0.109,0.063,0.012
1265,26015,0.1,0.08,67703.0,0.504,0.21100000000000002,0.121,0.121,0.043
1473,26017,0.11,0.13,50130.0,0.627,0.20199999999999999,0.10300000000000001,0.055,0.013999999999999999
2026,26019,0.08,0.1,56934.0,0.715,0.16399999999999998,0.062,0.049,0.01
2650,26021,0.11,0.16,50659.0,0.555,0.247,0.122,0.037000000000000005,0.039
1016,26023,0.14,0.13,52255.0,0.39899999999999997,0.23399999999999999,0.205,0.091,0.07200000000000001
1723,26025,0.11,0.14,50205.0,0.5589999999999999,0.17800000000000002,0.078,0.121,0.063
976,26027,0.11,0.15,55029.0,0.48,0.27399999999999997,0.12300000000000001,0.076,0.046
2589,26029,0.07,0.1,58831.0,0.626,0.205,0.085,0.057,0.027000000000000003
2082,26031,0.08,0.15,47876.0,0.584,0.252,0.086,0.052000000000000005,0.027000000000000003
2864,26033,0.17,0.18,49610.0,0.593,0.287,0.068,0.022000000000000002,0.03
1244,26035,0.08,0.2,42480.0,0.514,0.308,0.102,0.026000000000000002,0.05
1231,26037,0.1,0.08,72666.0,0.603,0.263,0.046,0.055999999999999994,0.033
1157,26039,0.07,0.14,49114.0,0.6659999999999999,0.18100000000000002,0.061,0.05,0.043
2751,26041,0.12,0.14,48880.0,0.532,0.217,0.17,0.023,0.057999999999999996
1882,26043,0.11,0.1,53751.0,0.516,0.249,0.127,0.065,0.043
1278,26045,0.1,0.08,65891.0,0.52,0.247,0.147,0.039,0.047
2077,26047,0.07,0.09,59456.0,0.618,0.21899999999999997,0.075,0.062,0.025
1530,26049,0.11,0.17,50554.0,0.5329999999999999,0.28800000000000003,0.10400000000000001,0.043,0.032
1006,26051,0.09,0.14,46458.0,0.503,0.33799999999999997,0.109,0.024,0.025
2619,26053,0.1,0.17,39030.0,0.501,0.257,0.139,0.064,0.039
1376,26055,0.07,0.07,65041.0,0.672,0.2,0.08199999999999999,0.040999999999999995,0.004
1205,26057,0.19,0.14,51046.0,0.596,0.16899999999999998,0.105,0.07400000000000001,0.057
